evaluator_id,prompt,comparison,from,to,metric,from_value,to_value,diff,ci95_low,ci95_high
faulborn_nli_reconstructed_leakage_free_seed44,stance_first,vs_previous_stage,1_sft/raw,2_dpo/raw,acquiescence,0.7188,0.652,-0.0667,-0.2235,0.1049
faulborn_nli_reconstructed_leakage_free_seed44,stance_first,vs_previous_stage,1_sft/raw,2_dpo/raw,direction_index,0.4375,0.3974,-0.0401,-0.3392,0.2566
faulborn_nli_reconstructed_leakage_free_seed44,stance_first,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,position_rate,0.8068,0.8068,0.0,-0.0398,0.0398
faulborn_nli_reconstructed_leakage_free_seed44,stance_first,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,acquiescence,0.652,0.5943,-0.0577,-0.1125,-0.0026
faulborn_nli_reconstructed_leakage_free_seed44,stance_first,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,direction_index,0.3974,0.4781,0.0807,-0.0293,0.1934
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,1_sft/native,position_rate,0.6534,0.9943,0.3409,0.2614,0.4205
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,1_sft/native,acquiescence,0.384,0.2909,-0.0931,-0.1902,0.0078
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,1_sft/native,direction_index,0.0468,0.1681,0.1214,-0.091,0.3445
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,1_sft/raw,position_rate,0.6534,0.1875,-0.4659,-0.5511,-0.3807
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,1_sft/raw,acquiescence,0.384,0.3864,0.0023,-0.1979,0.2051
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,1_sft/raw,direction_index,0.0468,0.1364,0.0896,-0.3402,0.5368
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,2_dpo/native,position_rate,0.6534,0.9943,0.3409,0.2614,0.4205
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,2_dpo/native,acquiescence,0.384,0.3419,-0.0421,-0.1481,0.0647
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,2_dpo/native,direction_index,0.0468,0.3389,0.2922,0.0578,0.5417
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,2_dpo/raw,position_rate,0.6534,0.5682,-0.0852,-0.1648,-0.0057
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,2_dpo/raw,acquiescence,0.384,0.6275,0.2435,0.1193,0.3628
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,2_dpo/raw,direction_index,0.0468,0.3059,0.2592,0.0227,0.4925
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,3_rlvr2/native,position_rate,0.6534,1.0,0.3466,0.2727,0.4261
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,3_rlvr2/native,acquiescence,0.384,0.358,-0.0261,-0.1325,0.0743
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,3_rlvr2/native,direction_index,0.0468,0.375,0.3282,0.1001,0.5625
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,3_rlvr2/raw,position_rate,0.6534,0.6193,-0.0341,-0.1136,0.0511
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,3_rlvr2/raw,acquiescence,0.384,0.5347,0.1507,0.022,0.2698
faulborn_nli_zeroshot,opinion,vs_base_raw,0_base/raw,3_rlvr2/raw,direction_index,0.0468,0.3724,0.3257,0.0642,0.5647
faulborn_nli_zeroshot,opinion,vs_previous_stage,1_sft/native,2_dpo/native,position_rate,0.9943,0.9943,0.0,-0.017,0.017
faulborn_nli_zeroshot,opinion,vs_previous_stage,1_sft/native,2_dpo/native,acquiescence,0.2909,0.3419,0.0509,-0.0236,0.125
faulborn_nli_zeroshot,opinion,vs_previous_stage,1_sft/native,2_dpo/native,direction_index,0.1681,0.3389,0.1708,0.0102,0.3296
faulborn_nli_zeroshot,opinion,vs_previous_stage,2_dpo/native,3_rlvr2/native,position_rate,0.9943,1.0,0.0057,0.0,0.017
faulborn_nli_zeroshot,opinion,vs_previous_stage,2_dpo/native,3_rlvr2/native,acquiescence,0.3419,0.358,0.0161,-0.041,0.0728
faulborn_nli_zeroshot,opinion,vs_previous_stage,2_dpo/native,3_rlvr2/native,direction_index,0.3389,0.375,0.0361,-0.1107,0.1818
faulborn_nli_zeroshot,opinion,vs_previous_stage,0_base/raw,1_sft/raw,position_rate,0.6534,0.1875,-0.4659,-0.5511,-0.3807
faulborn_nli_zeroshot,opinion,vs_previous_stage,0_base/raw,1_sft/raw,acquiescence,0.384,0.3864,0.0023,-0.1979,0.2051
faulborn_nli_zeroshot,opinion,vs_previous_stage,0_base/raw,1_sft/raw,direction_index,0.0468,0.1364,0.0896,-0.3402,0.5368
faulborn_nli_zeroshot,opinion,vs_previous_stage,1_sft/raw,2_dpo/raw,position_rate,0.1875,0.5682,0.3807,0.3125,0.4489
faulborn_nli_zeroshot,opinion,vs_previous_stage,1_sft/raw,2_dpo/raw,acquiescence,0.3864,0.6275,0.2412,0.0493,0.4283
faulborn_nli_zeroshot,opinion,vs_previous_stage,1_sft/raw,2_dpo/raw,direction_index,0.1364,0.3059,0.1695,-0.2445,0.5771
faulborn_nli_zeroshot,opinion,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,position_rate,0.5682,0.6193,0.0511,0.017,0.0852
faulborn_nli_zeroshot,opinion,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,acquiescence,0.6275,0.5347,-0.0928,-0.1859,-0.0008
faulborn_nli_zeroshot,opinion,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,direction_index,0.3059,0.3724,0.0665,-0.0996,0.2338
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,1_sft/native,position_rate,0.9091,0.9943,0.0852,0.0455,0.125
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,1_sft/native,acquiescence,0.3627,0.3533,-0.0094,-0.1094,0.0882
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,1_sft/native,direction_index,0.0341,0.3388,0.3048,0.1084,0.4986
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,1_sft/raw,position_rate,0.9091,0.4773,-0.4318,-0.5114,-0.3523
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,1_sft/raw,acquiescence,0.3627,0.5072,0.1445,0.0058,0.2792
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,1_sft/raw,direction_index,0.0341,0.1208,0.0867,-0.1586,0.3417
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,2_dpo/native,position_rate,0.9091,0.9943,0.0852,0.0398,0.1307
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,2_dpo/native,acquiescence,0.3627,0.3878,0.0251,-0.0766,0.1254
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,2_dpo/native,direction_index,0.0341,0.2699,0.2358,0.0231,0.4567
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,2_dpo/raw,position_rate,0.9091,0.9659,0.0568,0.0114,0.108
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,2_dpo/raw,acquiescence,0.3627,0.6086,0.2459,0.1404,0.3484
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,2_dpo/raw,direction_index,0.0341,0.2286,0.1946,-0.0107,0.3953
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,3_rlvr2/native,position_rate,0.9091,0.9943,0.0852,0.0398,0.1307
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,3_rlvr2/native,acquiescence,0.3627,0.3418,-0.0209,-0.1239,0.0795
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,3_rlvr2/native,direction_index,0.0341,0.3618,0.3277,0.1378,0.5203
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,3_rlvr2/raw,position_rate,0.9091,0.9716,0.0625,0.0169,0.1136
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,3_rlvr2/raw,acquiescence,0.3627,0.616,0.2533,0.1451,0.3601
faulborn_nli_zeroshot,please_respond,vs_base_raw,0_base/raw,3_rlvr2/raw,direction_index,0.0341,0.2204,0.1864,-0.017,0.3838
faulborn_nli_zeroshot,please_respond,vs_previous_stage,1_sft/native,2_dpo/native,position_rate,0.9943,0.9943,0.0,-0.017,0.017
faulborn_nli_zeroshot,please_respond,vs_previous_stage,1_sft/native,2_dpo/native,acquiescence,0.3533,0.3878,0.0345,-0.0442,0.1139
faulborn_nli_zeroshot,please_respond,vs_previous_stage,1_sft/native,2_dpo/native,direction_index,0.3388,0.2699,-0.069,-0.2178,0.0823
faulborn_nli_zeroshot,please_respond,vs_previous_stage,2_dpo/native,3_rlvr2/native,position_rate,0.9943,0.9943,0.0,0.0,0.0
faulborn_nli_zeroshot,please_respond,vs_previous_stage,2_dpo/native,3_rlvr2/native,acquiescence,0.3878,0.3418,-0.046,-0.1092,0.017
faulborn_nli_zeroshot,please_respond,vs_previous_stage,2_dpo/native,3_rlvr2/native,direction_index,0.2699,0.3618,0.092,-0.0337,0.2176
faulborn_nli_zeroshot,please_respond,vs_previous_stage,0_base/raw,1_sft/raw,position_rate,0.9091,0.4773,-0.4318,-0.5114,-0.3523
faulborn_nli_zeroshot,please_respond,vs_previous_stage,0_base/raw,1_sft/raw,acquiescence,0.3627,0.5072,0.1445,0.0058,0.2792
faulborn_nli_zeroshot,please_respond,vs_previous_stage,0_base/raw,1_sft/raw,direction_index,0.0341,0.1208,0.0867,-0.1586,0.3417
faulborn_nli_zeroshot,please_respond,vs_previous_stage,1_sft/raw,2_dpo/raw,position_rate,0.4773,0.9659,0.4886,0.4091,0.5625
faulborn_nli_zeroshot,please_respond,vs_previous_stage,1_sft/raw,2_dpo/raw,acquiescence,0.5072,0.6086,0.1014,-0.0233,0.2221
faulborn_nli_zeroshot,please_respond,vs_previous_stage,1_sft/raw,2_dpo/raw,direction_index,0.1208,0.2286,0.1079,-0.1045,0.3133
faulborn_nli_zeroshot,please_respond,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,position_rate,0.9659,0.9716,0.0057,0.0,0.017
faulborn_nli_zeroshot,please_respond,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,acquiescence,0.6086,0.616,0.0074,-0.0465,0.0609
faulborn_nli_zeroshot,please_respond,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,direction_index,0.2286,0.2204,-0.0082,-0.1316,0.1188
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,1_sft/native,position_rate,0.9659,1.0,0.0341,0.0114,0.0625
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,1_sft/native,acquiescence,0.5529,0.4886,-0.0642,-0.1556,0.0255
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,1_sft/native,direction_index,-0.0105,0.5,0.5105,0.2725,0.7389
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,1_sft/raw,position_rate,0.9659,0.5568,-0.4091,-0.4943,-0.3352
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,1_sft/raw,acquiescence,0.5529,0.4971,-0.0558,-0.1867,0.0764
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,1_sft/raw,direction_index,-0.0105,0.1423,0.1528,-0.069,0.3673
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,2_dpo/native,position_rate,0.9659,1.0,0.0341,0.0114,0.0625
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,2_dpo/native,acquiescence,0.5529,0.4773,-0.0756,-0.1666,0.0153
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,2_dpo/native,direction_index,-0.0105,0.5227,0.5332,0.3035,0.7628
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,2_dpo/raw,position_rate,0.9659,0.8693,-0.0966,-0.1534,-0.0398
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,2_dpo/raw,acquiescence,0.5529,0.6003,0.0474,-0.052,0.149
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,2_dpo/raw,direction_index,-0.0105,0.3399,0.3504,0.1268,0.5779
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,3_rlvr2/native,position_rate,0.9659,1.0,0.0341,0.0114,0.0625
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,3_rlvr2/native,acquiescence,0.5529,0.4545,-0.0983,-0.19,-0.0075
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,3_rlvr2/native,direction_index,-0.0105,0.5227,0.5332,0.3149,0.7542
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,3_rlvr2/raw,position_rate,0.9659,0.8807,-0.0852,-0.142,-0.0284
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,3_rlvr2/raw,acquiescence,0.5529,0.5525,-0.0004,-0.0986,0.0968
faulborn_nli_zeroshot,stance_first,vs_base_raw,0_base/raw,3_rlvr2/raw,direction_index,-0.0105,0.4214,0.4319,0.2083,0.6475
faulborn_nli_zeroshot,stance_first,vs_previous_stage,1_sft/native,2_dpo/native,position_rate,1.0,1.0,0.0,0.0,0.0
faulborn_nli_zeroshot,stance_first,vs_previous_stage,1_sft/native,2_dpo/native,acquiescence,0.4886,0.4773,-0.0114,-0.0398,0.017
faulborn_nli_zeroshot,stance_first,vs_previous_stage,1_sft/native,2_dpo/native,direction_index,0.5,0.5227,0.0227,-0.0341,0.0795
faulborn_nli_zeroshot,stance_first,vs_previous_stage,2_dpo/native,3_rlvr2/native,position_rate,1.0,1.0,0.0,0.0,0.0
faulborn_nli_zeroshot,stance_first,vs_previous_stage,2_dpo/native,3_rlvr2/native,acquiescence,0.4773,0.4545,-0.0227,-0.0455,-0.0057
faulborn_nli_zeroshot,stance_first,vs_previous_stage,2_dpo/native,3_rlvr2/native,direction_index,0.5227,0.5227,0.0,-0.0455,0.0455
faulborn_nli_zeroshot,stance_first,vs_previous_stage,0_base/raw,1_sft/raw,position_rate,0.9659,0.5568,-0.4091,-0.4943,-0.3352
faulborn_nli_zeroshot,stance_first,vs_previous_stage,0_base/raw,1_sft/raw,acquiescence,0.5529,0.4971,-0.0558,-0.1867,0.0764
faulborn_nli_zeroshot,stance_first,vs_previous_stage,0_base/raw,1_sft/raw,direction_index,-0.0105,0.1423,0.1528,-0.069,0.3673
faulborn_nli_zeroshot,stance_first,vs_previous_stage,1_sft/raw,2_dpo/raw,position_rate,0.5568,0.8693,0.3125,0.2443,0.3864
faulborn_nli_zeroshot,stance_first,vs_previous_stage,1_sft/raw,2_dpo/raw,acquiescence,0.4971,0.6003,0.1033,-0.0028,0.2119
faulborn_nli_zeroshot,stance_first,vs_previous_stage,1_sft/raw,2_dpo/raw,direction_index,0.1423,0.3399,0.1976,-0.0174,0.4044
faulborn_nli_zeroshot,stance_first,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,position_rate,0.8693,0.8807,0.0114,0.0,0.0284
faulborn_nli_zeroshot,stance_first,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,acquiescence,0.6003,0.5525,-0.0479,-0.1087,0.0139
faulborn_nli_zeroshot,stance_first,vs_previous_stage,2_dpo/raw,3_rlvr2/raw,direction_index,0.3399,0.4214,0.0815,-0.0478,0.2182
